"timeframe","Psa2012","psa2012_nf","start_date","end_date","PctPoorPersons","PctPoorChildren","PctPoorElderly","AvgFamilyIncAdj","PctPoorPersons_m","PctPoorChildren_m","PctPoorElderly_m","AvgFamilyIncAdj_m","PctChgAvgFamilyIncAdj","Tanf_client","Fs_client"
2001,"PSA 409",409,"01JAN2001","31DEC2001","X","X","X","X","X","X","X","X","X",849,1488
2002,"PSA 409",409,"01JAN2002","31DEC2002","X","X","X","X","X","X","X","X","X",811,1390
2003,"PSA 409",409,"01JAN2003","31DEC2003","X","X","X","X","X","X","X","X","X",755,1388
2004,"PSA 409",409,"01JAN2004","31DEC2004","X","X","X","X","X","X","X","X","X",761,1434
2005,"PSA 409",409,"01JAN2005","31DEC2005","X","X","X","X","X","X","X","X","X",760,1501
2006,"PSA 409",409,"01JAN2006","31DEC2006","X","X","X","X","X","X","X","X","X",646,1425
2007,"PSA 409",409,"01JAN2007","31DEC2007","X","X","X","X","X","X","X","X","X",605,1341
2008,"PSA 409",409,"01JAN2008","31DEC2008","X","X","X","X","X","X","X","X","X",568,1334
2009,"PSA 409",409,"01JAN2009","31DEC2009","X","X","X","X","X","X","X","X","X",615,1597
2010,"PSA 409",409,"01JAN2010","31DEC2010","X","X","X","X","X","X","X","X","X",663,2006
2011,"PSA 409",409,"01JAN2011","31DEC2011","X","X","X","X","X","X","X","X","X",637,2249
2012,"PSA 409",409,"01JAN2012","31DEC2012","X","X","X","X","X","X","X","X","X",614,2311
2013,"PSA 409",409,"01JAN2013","31DEC2013","X","X","X","X","X","X","X","X","X",556,2327
2014,"PSA 409",409,"01JAN2014","31DEC2014","X","X","X","X","X","X","X","X","X",498,2159
2015,"PSA 409",409,"01JAN2015","31DEC2015","X","X","X","X","X","X","X","X","X",465,2165
2000,"PSA 501",501,"01JAN2000","31DEC2000","X","X","X","X","X","X","X","X","X",822,1429
2001,"PSA 501",501,"01JAN2001","31DEC2001","X","X","X","X","X","X","X","X","X",739,1339
2002,"PSA 501",501,"01JAN2002","31DEC2002","X","X","X","X","X","X","X","X","X",693,1278
2003,"PSA 501",501,"01JAN2003","31DEC2003","X","X","X","X","X","X","X","X","X",633,1309
2004,"PSA 501",501,"01JAN2004","31DEC2004","X","X","X","X","X","X","X","X","X",701,1368
2005,"PSA 501",501,"01JAN2005","31DEC2005","X","X","X","X","X","X","X","X","X",655,1358
2006,"PSA 501",501,"01JAN2006","31DEC2006","X","X","X","X","X","X","X","X","X",538,1201
2007,"PSA 501",501,"01JAN2007","31DEC2007","X","X","X","X","X","X","X","X","X",471,1125
2008,"PSA 501",501,"01JAN2008","31DEC2008","X","X","X","X","X","X","X","X","X",488,1184
2009,"PSA 501",501,"01JAN2009","31DEC2009","X","X","X","X","X","X","X","X","X",505,1347
2010,"PSA 501",501,"01JAN2010","31DEC2010","X","X","X","X","X","X","X","X","X",479,1419
2011,"PSA 501",501,"01JAN2011","31DEC2011","X","X","X","X","X","X","X","X","X",492,1601
2012,"PSA 501",501,"01JAN2012","31DEC2012","X","X","X","X","X","X","X","X","X",420,1505
2013,"PSA 501",501,"01JAN2013","31DEC2013","X","X","X","X","X","X","X","X","X",391,1451
2014,"PSA 501",501,"01JAN2014","31DEC2014","X","X","X","X","X","X","X","X","X",378,1281
2015,"PSA 501",501,"01JAN2015","31DEC2015","X","X","X","X","X","X","X","X","X",311,1196
2000,"PSA 502",502,"01JAN2000","31DEC2000","X","X","X","X","X","X","X","X","X",1191,2081
2001,"PSA 502",502,"01JAN2001","31DEC2001","X","X","X","X","X","X","X","X","X",1083,2001
2002,"PSA 502",502,"01JAN2002","31DEC2002","X","X","X","X","X","X","X","X","X",1134,2049
2003,"PSA 502",502,"01JAN2003","31DEC2003","X","X","X","X","X","X","X","X","X",1138,2342
2004,"PSA 502",502,"01JAN2004","31DEC2004","X","X","X","X","X","X","X","X","X",1199,2596
2005,"PSA 502",502,"01JAN2005","31DEC2005","X","X","X","X","X","X","X","X","X",1176,2599
2006,"PSA 502",502,"01JAN2006","31DEC2006","X","X","X","X","X","X","X","X","X",1098,2422
2007,"PSA 502",502,"01JAN2007","31DEC2007","X","X","X","X","X","X","X","X","X",1022,2414
2008,"PSA 502",502,"01JAN2008","31DEC2008","X","X","X","X","X","X","X","X","X",999,2451
2009,"PSA 502",502,"01JAN2009","31DEC2009","X","X","X","X","X","X","X","X","X",1048,2858
2010,"PSA 502",502,"01JAN2010","31DEC2010","X","X","X","X","X","X","X","X","X",1045,3083
2011,"PSA 502",502,"01JAN2011","31DEC2011","X","X","X","X","X","X","X","X","X",1121,3536
2012,"PSA 502",502,"01JAN2012","31DEC2012","X","X","X","X","X","X","X","X","X",1085,3591
2013,"PSA 502",502,"01JAN2013","31DEC2013","X","X","X","X","X","X","X","X","X",1004,3557
2014,"PSA 502",502,"01JAN2014","31DEC2014","X","X","X","X","X","X","X","X","X",927,3335
2015,"PSA 502",502,"01JAN2015","31DEC2015","X","X","X","X","X","X","X","X","X",863,3206
2000,"PSA 503",503,"01JAN2000","31DEC2000","X","X","X","X","X","X","X","X","X",421,939
2001,"PSA 503",503,"01JAN2001","31DEC2001","X","X","X","X","X","X","X","X","X",405,825
2002,"PSA 503",503,"01JAN2002","31DEC2002","X","X","X","X","X","X","X","X","X",465,882
2003,"PSA 503",503,"01JAN2003","31DEC2003","X","X","X","X","X","X","X","X","X",469,1034
2004,"PSA 503",503,"01JAN2004","31DEC2004","X","X","X","X","X","X","X","X","X",547,1178
2005,"PSA 503",503,"01JAN2005","31DEC2005","X","X","X","X","X","X","X","X","X",549,1234
2006,"PSA 503",503,"01JAN2006","31DEC2006","X","X","X","X","X","X","X","X","X",513,1196
2007,"PSA 503",503,"01JAN2007","31DEC2007","X","X","X","X","X","X","X","X","X",459,1172
2008,"PSA 503",503,"01JAN2008","31DEC2008","X","X","X","X","X","X","X","X","X",465,1329
2009,"PSA 503",503,"01JAN2009","31DEC2009","X","X","X","X","X","X","X","X","X",476,1614
2010,"PSA 503",503,"01JAN2010","31DEC2010","X","X","X","X","X","X","X","X","X",532,1820
2011,"PSA 503",503,"01JAN2011","31DEC2011","X","X","X","X","X","X","X","X","X",585,2224
2012,"PSA 503",503,"01JAN2012","31DEC2012","X","X","X","X","X","X","X","X","X",599,2387
2013,"PSA 503",503,"01JAN2013","31DEC2013","X","X","X","X","X","X","X","X","X",598,2408
2014,"PSA 503",503,"01JAN2014","31DEC2014","X","X","X","X","X","X","X","X","X",564,2273
2015,"PSA 503",503,"01JAN2015","31DEC2015","X","X","X","X","X","X","X","X","X",565,2325
2000,"PSA 504",504,"01JAN2000","31DEC2000","X","X","X","X","X","X","X","X","X",250,423
2001,"PSA 504",504,"01JAN2001","31DEC2001","X","X","X","X","X","X","X","X","X",273,433
2002,"PSA 504",504,"01JAN2002","31DEC2002","X","X","X","X","X","X","X","X","X",316,501
2003,"PSA 504",504,"01JAN2003","31DEC2003","X","X","X","X","X","X","X","X","X",302,592
2004,"PSA 504",504,"01JAN2004","31DEC2004","X","X","X","X","X","X","X","X","X",314,633
2005,"PSA 504",504,"01JAN2005","31DEC2005","X","X","X","X","X","X","X","X","X",361,717
2006,"PSA 504",504,"01JAN2006","31DEC2006","X","X","X","X","X","X","X","X","X",362,739
2007,"PSA 504",504,"01JAN2007","31DEC2007","X","X","X","X","X","X","X","X","X",304,696
2008,"PSA 504",504,"01JAN2008","31DEC2008","X","X","X","X","X","X","X","X","X",269,718
2009,"PSA 504",504,"01JAN2009","31DEC2009","X","X","X","X","X","X","X","X","X",315,891
2010,"PSA 504",504,"01JAN2010","31DEC2010","X","X","X","X","X","X","X","X","X",340,1018
2011,"PSA 504",504,"01JAN2011","31DEC2011","X","X","X","X","X","X","X","X","X",363,1204
2012,"PSA 504",504,"01JAN2012","31DEC2012","X","X","X","X","X","X","X","X","X",362,1274
2013,"PSA 504",504,"01JAN2013","31DEC2013","X","X","X","X","X","X","X","X","X",341,1262
2014,"PSA 504",504,"01JAN2014","31DEC2014","X","X","X","X","X","X","X","X","X",301,1161
2015,"PSA 504",504,"01JAN2015","31DEC2015","X","X","X","X","X","X","X","X","X",271,1149
2000,"PSA 505",505,"01JAN2000","31DEC2000","X","X","X","X","X","X","X","X","X",791,1219
2001,"PSA 505",505,"01JAN2001","31DEC2001","X","X","X","X","X","X","X","X","X",867,1291
2002,"PSA 505",505,"01JAN2002","31DEC2002","X","X","X","X","X","X","X","X","X",914,1390
2003,"PSA 505",505,"01JAN2003","31DEC2003","X","X","X","X","X","X","X","X","X",927,1568
2004,"PSA 505",505,"01JAN2004","31DEC2004","X","X","X","X","X","X","X","X","X",1069,1795
2005,"PSA 505",505,"01JAN2005","31DEC2005","X","X","X","X","X","X","X","X","X",1100,1889
2006,"PSA 505",505,"01JAN2006","31DEC2006","X","X","X","X","X","X","X","X","X",1037,1842
2007,"PSA 505",505,"01JAN2007","31DEC2007","X","X","X","X","X","X","X","X","X",950,1808
2008,"PSA 505",505,"01JAN2008","31DEC2008","X","X","X","X","X","X","X","X","X",951,1953
2009,"PSA 505",505,"01JAN2009","31DEC2009","X","X","X","X","X","X","X","X","X",974,2143
2010,"PSA 505",505,"01JAN2010","31DEC2010","X","X","X","X","X","X","X","X","X",978,2300
2011,"PSA 505",505,"01JAN2011","31DEC2011","X","X","X","X","X","X","X","X","X",997,2573
2012,"PSA 505",505,"01JAN2012","31DEC2012","X","X","X","X","X","X","X","X","X",1087,2868
2013,"PSA 505",505,"01JAN2013","31DEC2013","X","X","X","X","X","X","X","X","X",1074,2937
2014,"PSA 505",505,"01JAN2014","31DEC2014","X","X","X","X","X","X","X","X","X",1102,2813
2015,"PSA 505",505,"01JAN2015","31DEC2015","X","X","X","X","X","X","X","X","X",1045,2737
2000,"PSA 506",506,"01JAN2000","31DEC2000","X","X","X","X","X","X","X","X","X",1108,1726
2001,"PSA 506",506,"01JAN2001","31DEC2001","X","X","X","X","X","X","X","X","X",1038,1749
2002,"PSA 506",506,"01JAN2002","31DEC2002","X","X","X","X","X","X","X","X","X",1015,1774
2003,"PSA 506",506,"01JAN2003","31DEC2003","X","X","X","X","X","X","X","X","X",1096,2004
2004,"PSA 506",506,"01JAN2004","31DEC2004","X","X","X","X","X","X","X","X","X",1347,2400
2005,"PSA 506",506,"01JAN2005","31DEC2005","X","X","X","X","X","X","X","X","X",1256,2449
2006,"PSA 506",506,"01JAN2006","31DEC2006","X","X","X","X","X","X","X","X","X",1169,2312
2007,"PSA 506",506,"01JAN2007","31DEC2007","X","X","X","X","X","X","X","X","X",1034,2240
2008,"PSA 506",506,"01JAN2008","31DEC2008","X","X","X","X","X","X","X","X","X",1133,2509
2009,"PSA 506",506,"01JAN2009","31DEC2009","X","X","X","X","X","X","X","X","X",1116,2853
2010,"PSA 506",506,"01JAN2010","31DEC2010","X","X","X","X","X","X","X","X","X",1035,3135
2011,"PSA 506",506,"01JAN2011","31DEC2011","X","X","X","X","X","X","X","X","X",1108,3372
2012,"PSA 506",506,"01JAN2012","31DEC2012","X","X","X","X","X","X","X","X","X",1149,3528
2013,"PSA 506",506,"01JAN2013","31DEC2013","X","X","X","X","X","X","X","X","X",1132,3603
2014,"PSA 506",506,"01JAN2014","31DEC2014","X","X","X","X","X","X","X","X","X",1028,3233
2015,"PSA 506",506,"01JAN2015","31DEC2015","X","X","X","X","X","X","X","X","X",941,3017
2000,"PSA 507",507,"01JAN2000","31DEC2000","X","X","X","X","X","X","X","X","X",1701,3035
2001,"PSA 507",507,"01JAN2001","31DEC2001","X","X","X","X","X","X","X","X","X",1800,3028
2002,"PSA 507",507,"01JAN2002","31DEC2002","X","X","X","X","X","X","X","X","X",1961,3217
2003,"PSA 507",507,"01JAN2003","31DEC2003","X","X","X","X","X","X","X","X","X",2195,3745
2004,"PSA 507",507,"01JAN2004","31DEC2004","X","X","X","X","X","X","X","X","X",2352,4086
2005,"PSA 507",507,"01JAN2005","31DEC2005","X","X","X","X","X","X","X","X","X",2365,4263
2006,"PSA 507",507,"01JAN2006","31DEC2006","X","X","X","X","X","X","X","X","X",2176,4086
2007,"PSA 507",507,"01JAN2007","31DEC2007","X","X","X","X","X","X","X","X","X",1985,3949
2008,"PSA 507",507,"01JAN2008","31DEC2008","X","X","X","X","X","X","X","X","X",1964,4107
2009,"PSA 507",507,"01JAN2009","31DEC2009","X","X","X","X","X","X","X","X","X",2023,4608
2010,"PSA 507",507,"01JAN2010","31DEC2010","X","X","X","X","X","X","X","X","X",1913,4958
2011,"PSA 507",507,"01JAN2011","31DEC2011","X","X","X","X","X","X","X","X","X",1962,5428
2012,"PSA 507",507,"01JAN2012","31DEC2012","X","X","X","X","X","X","X","X","X",1911,5474
2013,"PSA 507",507,"01JAN2013","31DEC2013","X","X","X","X","X","X","X","X","X",1792,5374
2014,"PSA 507",507,"01JAN2014","31DEC2014","X","X","X","X","X","X","X","X","X",1714,5018
2015,"PSA 507",507,"01JAN2015","31DEC2015","X","X","X","X","X","X","X","X","X",1627,4892
2000,"PSA 601",601,"01JAN2000","31DEC2000","X","X","X","X","X","X","X","X","X",1354,2387
2001,"PSA 601",601,"01JAN2001","31DEC2001","X","X","X","X","X","X","X","X","X",1235,2103
2002,"PSA 601",601,"01JAN2002","31DEC2002","X","X","X","X","X","X","X","X","X",1299,2227
2003,"PSA 601",601,"01JAN2003","31DEC2003","X","X","X","X","X","X","X","X","X",1322,2336
2004,"PSA 601",601,"01JAN2004","31DEC2004","X","X","X","X","X","X","X","X","X",1342,2461
2005,"PSA 601",601,"01JAN2005","31DEC2005","X","X","X","X","X","X","X","X","X",1406,2675
2006,"PSA 601",601,"01JAN2006","31DEC2006","X","X","X","X","X","X","X","X","X",1376,2698
2007,"PSA 601",601,"01JAN2007","31DEC2007","X","X","X","X","X","X","X","X","X",1446,2589
2008,"PSA 601",601,"01JAN2008","31DEC2008","X","X","X","X","X","X","X","X","X",1379,2698
2009,"PSA 601",601,"01JAN2009","31DEC2009","X","X","X","X","X","X","X","X","X",1502,3051
2010,"PSA 601",601,"01JAN2010","31DEC2010","X","X","X","X","X","X","X","X","X",1567,3399
2011,"PSA 601",601,"01JAN2011","31DEC2011","X","X","X","X","X","X","X","X","X",1571,3741
2012,"PSA 601",601,"01JAN2012","31DEC2012","X","X","X","X","X","X","X","X","X",1662,3857
2013,"PSA 601",601,"01JAN2013","31DEC2013","X","X","X","X","X","X","X","X","X",1698,4102
2014,"PSA 601",601,"01JAN2014","31DEC2014","X","X","X","X","X","X","X","X","X",1627,4039
2015,"PSA 601",601,"01JAN2015","31DEC2015","X","X","X","X","X","X","X","X","X",1580,4127
2000,"PSA 602",602,"01JAN2000","31DEC2000","X","X","X","X","X","X","X","X","X",1425,2541
2001,"PSA 602",602,"01JAN2001","31DEC2001","X","X","X","X","X","X","X","X","X",1453,2449
2002,"PSA 602",602,"01JAN2002","31DEC2002","X","X","X","X","X","X","X","X","X",1605,2543
2003,"PSA 602",602,"01JAN2003","31DEC2003","X","X","X","X","X","X","X","X","X",1670,2770
2004,"PSA 602",602,"01JAN2004","31DEC2004","X","X","X","X","X","X","X","X","X",1706,2954
2005,"PSA 602",602,"01JAN2005","31DEC2005","X","X","X","X","X","X","X","X","X",1764,3177
2006,"PSA 602",602,"01JAN2006","31DEC2006","X","X","X","X","X","X","X","X","X",1715,3284
2007,"PSA 602",602,"01JAN2007","31DEC2007","X","X","X","X","X","X","X","X","X",1638,3199
2008,"PSA 602",602,"01JAN2008","31DEC2008","X","X","X","X","X","X","X","X","X",1631,3231
2009,"PSA 602",602,"01JAN2009","31DEC2009","X","X","X","X","X","X","X","X","X",1733,3659
2010,"PSA 602",602,"01JAN2010","31DEC2010","X","X","X","X","X","X","X","X","X",1706,3967
2011,"PSA 602",602,"01JAN2011","31DEC2011","X","X","X","X","X","X","X","X","X",1730,4274
2012,"PSA 602",602,"01JAN2012","31DEC2012","X","X","X","X","X","X","X","X","X",1788,4565
2013,"PSA 602",602,"01JAN2013","31DEC2013","X","X","X","X","X","X","X","X","X",1777,4714
2014,"PSA 602",602,"01JAN2014","31DEC2014","X","X","X","X","X","X","X","X","X",1762,4651
2015,"PSA 602",602,"01JAN2015","31DEC2015","X","X","X","X","X","X","X","X","X",1727,4803
2000,"PSA 603",603,"01JAN2000","31DEC2000","X","X","X","X","X","X","X","X","X",1652,2509
2001,"PSA 603",603,"01JAN2001","31DEC2001","X","X","X","X","X","X","X","X","X",1765,2635
2002,"PSA 603",603,"01JAN2002","31DEC2002","X","X","X","X","X","X","X","X","X",1772,2642
2003,"PSA 603",603,"01JAN2003","31DEC2003","X","X","X","X","X","X","X","X","X",1613,2791
2004,"PSA 603",603,"01JAN2004","31DEC2004","X","X","X","X","X","X","X","X","X",1754,3090
2005,"PSA 603",603,"01JAN2005","31DEC2005","X","X","X","X","X","X","X","X","X",1758,3142
2006,"PSA 603",603,"01JAN2006","31DEC2006","X","X","X","X","X","X","X","X","X",1684,3292
2007,"PSA 603",603,"01JAN2007","31DEC2007","X","X","X","X","X","X","X","X","X",1603,3250
2008,"PSA 603",603,"01JAN2008","31DEC2008","X","X","X","X","X","X","X","X","X",1615,3458
2009,"PSA 603",603,"01JAN2009","31DEC2009","X","X","X","X","X","X","X","X","X",1836,4151
2010,"PSA 603",603,"01JAN2010","31DEC2010","X","X","X","X","X","X","X","X","X",1796,4454
2011,"PSA 603",603,"01JAN2011","31DEC2011","X","X","X","X","X","X","X","X","X",1877,5131
2012,"PSA 603",603,"01JAN2012","31DEC2012","X","X","X","X","X","X","X","X","X",1941,5489
2013,"PSA 603",603,"01JAN2013","31DEC2013","X","X","X","X","X","X","X","X","X",1900,5672
2014,"PSA 603",603,"01JAN2014","31DEC2014","X","X","X","X","X","X","X","X","X",1819,5467
2015,"PSA 603",603,"01JAN2015","31DEC2015","X","X","X","X","X","X","X","X","X",1828,5459
2000,"PSA 604",604,"01JAN2000","31DEC2000","X","X","X","X","X","X","X","X","X",2326,3729
2001,"PSA 604",604,"01JAN2001","31DEC2001","X","X","X","X","X","X","X","X","X",2494,3756
2002,"PSA 604",604,"01JAN2002","31DEC2002","X","X","X","X","X","X","X","X","X",2570,3884
2003,"PSA 604",604,"01JAN2003","31DEC2003","X","X","X","X","X","X","X","X","X",2416,4033
2004,"PSA 604",604,"01JAN2004","31DEC2004","X","X","X","X","X","X","X","X","X",2466,4096
2005,"PSA 604",604,"01JAN2005","31DEC2005","X","X","X","X","X","X","X","X","X",2415,4220
2006,"PSA 604",604,"01JAN2006","31DEC2006","X","X","X","X","X","X","X","X","X",2329,4229
2007,"PSA 604",604,"01JAN2007","31DEC2007","X","X","X","X","X","X","X","X","X",2201,4113
2008,"PSA 604",604,"01JAN2008","31DEC2008","X","X","X","X","X","X","X","X","X",2209,4188
2009,"PSA 604",604,"01JAN2009","31DEC2009","X","X","X","X","X","X","X","X","X",2428,4996
2010,"PSA 604",604,"01JAN2010","31DEC2010","X","X","X","X","X","X","X","X","X",2578,5903
2011,"PSA 604",604,"01JAN2011","31DEC2011","X","X","X","X","X","X","X","X","X",2741,6587
2012,"PSA 604",604,"01JAN2012","31DEC2012","X","X","X","X","X","X","X","X","X",2721,6900
2013,"PSA 604",604,"01JAN2013","31DEC2013","X","X","X","X","X","X","X","X","X",2810,7384
2014,"PSA 604",604,"01JAN2014","31DEC2014","X","X","X","X","X","X","X","X","X",2768,7080
2015,"PSA 604",604,"01JAN2015","31DEC2015","X","X","X","X","X","X","X","X","X",2599,6897
2000,"PSA 605",605,"01JAN2000","31DEC2000","X","X","X","X","X","X","X","X","X",734,1253
2001,"PSA 605",605,"01JAN2001","31DEC2001","X","X","X","X","X","X","X","X","X",762,1195
2002,"PSA 605",605,"01JAN2002","31DEC2002","X","X","X","X","X","X","X","X","X",881,1374
2003,"PSA 605",605,"01JAN2003","31DEC2003","X","X","X","X","X","X","X","X","X",871,1522
2004,"PSA 605",605,"01JAN2004","31DEC2004","X","X","X","X","X","X","X","X","X",893,1699
2005,"PSA 605",605,"01JAN2005","31DEC2005","X","X","X","X","X","X","X","X","X",931,1866
2006,"PSA 605",605,"01JAN2006","31DEC2006","X","X","X","X","X","X","X","X","X",986,2029
2007,"PSA 605",605,"01JAN2007","31DEC2007","X","X","X","X","X","X","X","X","X",991,2110
2008,"PSA 605",605,"01JAN2008","31DEC2008","X","X","X","X","X","X","X","X","X",958,2200
2009,"PSA 605",605,"01JAN2009","31DEC2009","X","X","X","X","X","X","X","X","X",1032,2563
2010,"PSA 605",605,"01JAN2010","31DEC2010","X","X","X","X","X","X","X","X","X",1067,3047
2011,"PSA 605",605,"01JAN2011","31DEC2011","X","X","X","X","X","X","X","X","X",1148,3595
2012,"PSA 605",605,"01JAN2012","31DEC2012","X","X","X","X","X","X","X","X","X",1225,3928
2013,"PSA 605",605,"01JAN2013","31DEC2013","X","X","X","X","X","X","X","X","X",1250,4168
2014,"PSA 605",605,"01JAN2014","31DEC2014","X","X","X","X","X","X","X","X","X",1242,4015
2015,"PSA 605",605,"01JAN2015","31DEC2015","X","X","X","X","X","X","X","X","X",1204,3981
2000,"PSA 606",606,"01JAN2000","31DEC2000","X","X","X","X","X","X","X","X","X",329,592
2001,"PSA 606",606,"01JAN2001","31DEC2001","X","X","X","X","X","X","X","X","X",354,601
2002,"PSA 606",606,"01JAN2002","31DEC2002","X","X","X","X","X","X","X","X","X",391,667
2003,"PSA 606",606,"01JAN2003","31DEC2003","X","X","X","X","X","X","X","X","X",344,704
2004,"PSA 606",606,"01JAN2004","31DEC2004","X","X","X","X","X","X","X","X","X",367,754
2005,"PSA 606",606,"01JAN2005","31DEC2005","X","X","X","X","X","X","X","X","X",386,806
2006,"PSA 606",606,"01JAN2006","31DEC2006","X","X","X","X","X","X","X","X","X",388,784
2007,"PSA 606",606,"01JAN2007","31DEC2007","X","X","X","X","X","X","X","X","X",359,761
2008,"PSA 606",606,"01JAN2008","31DEC2008","X","X","X","X","X","X","X","X","X",354,803
2009,"PSA 606",606,"01JAN2009","31DEC2009","X","X","X","X","X","X","X","X","X",448,1074
2010,"PSA 606",606,"01JAN2010","31DEC2010","X","X","X","X","X","X","X","X","X",473,1277
2011,"PSA 606",606,"01JAN2011","31DEC2011","X","X","X","X","X","X","X","X","X",548,1573
2012,"PSA 606",606,"01JAN2012","31DEC2012","X","X","X","X","X","X","X","X","X",565,1766
2013,"PSA 606",606,"01JAN2013","31DEC2013","X","X","X","X","X","X","X","X","X",581,1853
2014,"PSA 606",606,"01JAN2014","31DEC2014","X","X","X","X","X","X","X","X","X",606,1793
2015,"PSA 606",606,"01JAN2015","31DEC2015","X","X","X","X","X","X","X","X","X",568,1769
2000,"PSA 607",607,"01JAN2000","31DEC2000","X","X","X","X","X","X","X","X","X",569,1011
2001,"PSA 607",607,"01JAN2001","31DEC2001","X","X","X","X","X","X","X","X","X",598,988
2002,"PSA 607",607,"01JAN2002","31DEC2002","X","X","X","X","X","X","X","X","X",652,1099
2003,"PSA 607",607,"01JAN2003","31DEC2003","X","X","X","X","X","X","X","X","X",694,1275
2004,"PSA 607",607,"01JAN2004","31DEC2004","X","X","X","X","X","X","X","X","X",732,1284
2005,"PSA 607",607,"01JAN2005","31DEC2005","X","X","X","X","X","X","X","X","X",793,1464
2006,"PSA 607",607,"01JAN2006","31DEC2006","X","X","X","X","X","X","X","X","X",732,1466
2007,"PSA 607",607,"01JAN2007","31DEC2007","X","X","X","X","X","X","X","X","X",718,1447
2008,"PSA 607",607,"01JAN2008","31DEC2008","X","X","X","X","X","X","X","X","X",742,1528
2009,"PSA 607",607,"01JAN2009","31DEC2009","X","X","X","X","X","X","X","X","X",809,1787
2010,"PSA 607",607,"01JAN2010","31DEC2010","X","X","X","X","X","X","X","X","X",807,2022
2011,"PSA 607",607,"01JAN2011","31DEC2011","X","X","X","X","X","X","X","X","X",866,2288
2012,"PSA 607",607,"01JAN2012","31DEC2012","X","X","X","X","X","X","X","X","X",922,2463
2013,"PSA 607",607,"01JAN2013","31DEC2013","X","X","X","X","X","X","X","X","X",910,2484
2014,"PSA 607",607,"01JAN2014","31DEC2014","X","X","X","X","X","X","X","X","X",923,2404
2015,"PSA 607",607,"01JAN2015","31DEC2015","X","X","X","X","X","X","X","X","X",881,2413
2000,"PSA 608",608,"01JAN2000","31DEC2000","X","X","X","X","X","X","X","X","X",1601,2671
2001,"PSA 608",608,"01JAN2001","31DEC2001","X","X","X","X","X","X","X","X","X",1602,2581
2002,"PSA 608",608,"01JAN2002","31DEC2002","X","X","X","X","X","X","X","X","X",1589,2531
2003,"PSA 608",608,"01JAN2003","31DEC2003","X","X","X","X","X","X","X","X","X",1503,2570
2004,"PSA 608",608,"01JAN2004","31DEC2004","X","X","X","X","X","X","X","X","X",1473,2580
2005,"PSA 608",608,"01JAN2005","31DEC2005","X","X","X","X","X","X","X","X","X",1590,2837
2006,"PSA 608",608,"01JAN2006","31DEC2006","X","X","X","X","X","X","X","X","X",1629,2982
2007,"PSA 608",608,"01JAN2007","31DEC2007","X","X","X","X","X","X","X","X","X",1586,2948
2008,"PSA 608",608,"01JAN2008","31DEC2008","X","X","X","X","X","X","X","X","X",1553,3028
2009,"PSA 608",608,"01JAN2009","31DEC2009","X","X","X","X","X","X","X","X","X",1620,3385
2010,"PSA 608",608,"01JAN2010","31DEC2010","X","X","X","X","X","X","X","X","X",1671,3614
2011,"PSA 608",608,"01JAN2011","31DEC2011","X","X","X","X","X","X","X","X","X",1618,3977
2012,"PSA 608",608,"01JAN2012","31DEC2012","X","X","X","X","X","X","X","X","X",1605,4098
2013,"PSA 608",608,"01JAN2013","31DEC2013","X","X","X","X","X","X","X","X","X",1604,4237
2014,"PSA 608",608,"01JAN2014","31DEC2014","X","X","X","X","X","X","X","X","X",1583,4223
2015,"PSA 608",608,"01JAN2015","31DEC2015","X","X","X","X","X","X","X","X","X",1609,4269
2000,"PSA 701",701,"01JAN2000","31DEC2000","X","X","X","X","X","X","X","X","X",1913,2909
2001,"PSA 701",701,"01JAN2001","31DEC2001","X","X","X","X","X","X","X","X","X",1902,2806
2002,"PSA 701",701,"01JAN2002","31DEC2002","X","X","X","X","X","X","X","X","X",2016,3049
2003,"PSA 701",701,"01JAN2003","31DEC2003","X","X","X","X","X","X","X","X","X",2230,3424
2004,"PSA 701",701,"01JAN2004","31DEC2004","X","X","X","X","X","X","X","X","X",2379,3673
2005,"PSA 701",701,"01JAN2005","31DEC2005","X","X","X","X","X","X","X","X","X",2267,3772
2006,"PSA 701",701,"01JAN2006","31DEC2006","X","X","X","X","X","X","X","X","X",2148,3757
2007,"PSA 701",701,"01JAN2007","31DEC2007","X","X","X","X","X","X","X","X","X",1982,3760
2008,"PSA 701",701,"01JAN2008","31DEC2008","X","X","X","X","X","X","X","X","X",2011,4052
2009,"PSA 701",701,"01JAN2009","31DEC2009","X","X","X","X","X","X","X","X","X",2149,4702
2010,"PSA 701",701,"01JAN2010","31DEC2010","X","X","X","X","X","X","X","X","X",2193,5243
2011,"PSA 701",701,"01JAN2011","31DEC2011","X","X","X","X","X","X","X","X","X",2193,5843
2012,"PSA 701",701,"01JAN2012","31DEC2012","X","X","X","X","X","X","X","X","X",2333,6308
2013,"PSA 701",701,"01JAN2013","31DEC2013","X","X","X","X","X","X","X","X","X",2335,6564
2014,"PSA 701",701,"01JAN2014","31DEC2014","X","X","X","X","X","X","X","X","X",2430,6450
2015,"PSA 701",701,"01JAN2015","31DEC2015","X","X","X","X","X","X","X","X","X",2397,6656
2000,"PSA 702",702,"01JAN2000","31DEC2000","X","X","X","X","X","X","X","X","X",1532,2403
2001,"PSA 702",702,"01JAN2001","31DEC2001","X","X","X","X","X","X","X","X","X",1664,2288
2002,"PSA 702",702,"01JAN2002","31DEC2002","X","X","X","X","X","X","X","X","X",1693,2313
